STATION,NAME,DATE,TMAX,TMIN
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/28/17,35,24
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/29/17,33,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/30/17,43,12
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",1/31/17,45,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/1/17,42,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/2/17,34,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/3/17,31,14
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/4/17,37,10
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/5/17,49,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/6/17,54,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/7/17,62,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/8/17,48,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/9/17,29,15
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/10/17,55,15
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/11/17,64,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/12/17,62,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/13/17,49,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/14/17,53,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/15/17,44,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/16/17,50,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/17/17,67,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/18/17,65,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/19/17,62,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/20/17,69,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/21/17,64,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/22/17,70,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/23/17,71,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/24/17,74,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/25/17,45,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/26/17,49,17
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/27/17,52,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",2/28/17,66,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/1/17,66,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/2/17,44,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/3/17,39,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/4/17,54,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/5/17,67,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/6/17,63,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/7/17,65,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/8/17,59,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/9/17,68,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/10/17,43,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/11/17,37,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/12/17,38,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/13/17,33,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/14/17,33,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/15/17,34,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/16/17,44,14
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/17/17,48,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/18/17,46,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/19/17,55,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/20/17,68,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/21/17,64,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/22/17,45,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/23/17,56,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/24/17,74,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/25/17,75,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/26/17,62,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/27/17,64,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/28/17,59,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/29/17,64,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/30/17,77,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",3/31/17,57,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/1/17,55,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/2/17,66,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/3/17,71,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/4/17,67,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/5/17,66,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/6/17,53,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/7/17,57,35
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/8/17,67,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/9/17,77,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/10/17,75,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/11/17,70,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/12/17,72,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/13/17,79,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/14/17,81,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/15/17,82,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/16/17,77,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/17/17,69,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/18/17,77,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/19/17,81,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/20/17,81,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/21/17,61,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/22/17,58,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/23/17,72,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/24/17,77,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/25/17,78,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/26/17,85,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/27/17,64,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/28/17,61,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/29/17,79,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",4/30/17,70,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/1/17,66,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/2/17,65,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/3/17,52,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/4/17,50,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/5/17,58,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/6/17,62,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/7/17,64,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/8/17,65,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/9/17,79,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/10/17,84,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/11/17,69,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/12/17,70,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/13/17,76,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/14/17,82,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/15/17,84,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/16/17,86,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/17/17,84,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/18/17,86,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/19/17,84,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/20/17,80,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/21/17,74,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/22/17,72,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/23/17,73,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/24/17,62,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/25/17,67,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/26/17,81,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/27/17,83,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/28/17,78,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/29/17,84,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/30/17,79,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",5/31/17,81,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/1/17,80,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/2/17,85,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/3/17,87,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/4/17,87,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/5/17,89,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/6/17,79,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/7/17,74,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/8/17,77,48
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/9/17,84,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/10/17,86,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/11/17,89,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/12/17,93,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/13/17,89,70
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/14/17,92,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/15/17,84,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/16/17,88,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/17/17,87,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/18/17,81,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/19/17,82,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/20/17,85,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/21/17,90,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/22/17,83,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/23/17,76,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/24/17,77,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/25/17,78,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/26/17,76,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/27/17,76,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/28/17,83,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/29/17,88,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",6/30/17,86,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/1/17,83,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/2/17,85,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/3/17,87,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/4/17,89,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/5/17,85,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/6/17,80,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/7/17,88,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/8/17,82,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/9/17,85,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/10/17,86,73
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/11/17,82,72
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/12/17,90,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/13/17,86,72
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/14/17,83,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/15/17,82,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/16/17,85,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/17/17,87,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/18/17,89,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/19/17,89,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/20/17,91,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/21/17,94,77
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/22/17,94,71
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/23/17,85,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/24/17,85,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/25/17,84,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/26/17,87,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/27/17,83,73
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/28/17,85,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/29/17,80,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/30/17,84,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",7/31/17,87,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/1/17,85,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/2/17,85,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/3/17,87,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/4/17,75,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/5/17,76,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/6/17,73,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/7/17,80,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/8/17,82,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/9/17,83,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/10/17,85,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/11/17,82,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/12/17,83,56
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/13/17,83,52
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/14/17,85,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/15/17,87,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/16/17,89,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/17/17,87,69
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/18/17,85,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/19/17,89,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/20/17,92,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/21/17,90,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/22/17,82,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/23/17,80,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/24/17,81,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/25/17,80,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/26/17,81,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/27/17,84,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/28/17,82,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/29/17,80,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/30/17,85,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",8/31/17,83,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/1/17,67,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/2/17,77,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/3/17,85,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/4/17,90,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/5/17,74,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/6/17,68,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/7/17,72,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/8/17,81,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/9/17,78,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/10/17,76,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/11/17,74,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/12/17,72,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/13/17,66,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/14/17,76,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/15/17,85,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/16/17,88,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/17/17,90,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/18/17,83,68
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/19/17,84,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/20/17,91,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/21/17,92,66
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/22/17,93,65
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/23/17,91,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/24/17,91,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/25/17,90,58
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/26/17,91,62
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/27/17,85,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/28/17,75,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/29/17,81,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",9/30/17,74,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/1/17,75,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/2/17,80,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/3/17,84,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/4/17,78,67
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/5/17,74,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/6/17,82,64
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/7/17,85,63
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/8/17,66,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/9/17,73,60
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/10/17,71,61
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/11/17,71,54
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/12/17,65,53
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/13/17,74,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/14/17,84,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/15/17,74,51
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/16/17,63,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/17/17,67,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/18/17,71,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/19/17,75,43
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/20/17,77,45
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/21/17,76,50
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/22/17,79,57
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/23/17,69,49
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/24/17,50,42
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/25/17,48,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/26/17,65,31
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/27/17,61,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/28/17,40,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/29/17,41,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/30/17,46,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",10/31/17,44,32
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/1/17,61,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/2/17,68,59
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/3/17,65,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/4/17,66,46
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/5/17,72,55
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/6/17,55,47
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/7/17,51,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/8/17,54,33
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/9/17,55,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/10/17,38,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/11/17,45,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/12/17,44,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/13/17,47,36
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/14/17,54,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/15/17,51,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/16/17,45,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/17/17,56,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/18/17,67,38
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/19/17,39,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/20/17,51,24
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/21/17,54,31
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/22/17,41,24
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/23/17,47,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/24/17,59,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/25/17,58,40
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/26/17,52,23
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/27/17,64,37
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/28/17,64,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/29/17,59,39
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",11/30/17,55,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/1/17,55,25
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/2/17,57,28
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/3/17,60,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/4/17,65,44
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/5/17,61,30
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/6/17,44,27
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/7/17,32,18
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/8/17,31,11
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/9/17,33,21
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/10/17,40,19
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/11/17,50,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/12/17,39,20
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/13/17,47,16
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/14/17,36,22
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/15/17,33,21
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/16/17,52,29
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/17/17,47,41
USW00003893,"BLOOMINGTON MONROE CO AIRPORT, IN US",12/18/17,46,41
