STATION,NAME,DATE,TMAX,TMIN
USW00013958,"AUSTIN CAMP MABRY, TX US",8/25/14,101,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/26/14,101,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/27/14,98,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/28/14,99,76
USW00013958,"AUSTIN CAMP MABRY, TX US",8/29/14,96,77
USW00013958,"AUSTIN CAMP MABRY, TX US",8/30/14,95,74
USW00013958,"AUSTIN CAMP MABRY, TX US",8/31/14,99,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/1/14,101,78
USW00013958,"AUSTIN CAMP MABRY, TX US",9/2/14,98,78
USW00013958,"AUSTIN CAMP MABRY, TX US",9/3/14,100,76
USW00013958,"AUSTIN CAMP MABRY, TX US",9/4/14,99,73
USW00013958,"AUSTIN CAMP MABRY, TX US",9/5/14,97,77
USW00013958,"AUSTIN CAMP MABRY, TX US",9/6/14,97,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/7/14,89,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/8/14,96,72
USW00013958,"AUSTIN CAMP MABRY, TX US",9/9/14,97,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/10/14,99,77
USW00013958,"AUSTIN CAMP MABRY, TX US",9/11/14,99,78
USW00013958,"AUSTIN CAMP MABRY, TX US",9/12/14,96,66
USW00013958,"AUSTIN CAMP MABRY, TX US",9/13/14,66,60
USW00013958,"AUSTIN CAMP MABRY, TX US",9/14/14,77,64
USW00013958,"AUSTIN CAMP MABRY, TX US",9/15/14,88,69
USW00013958,"AUSTIN CAMP MABRY, TX US",9/16/14,94,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/17/14,91,75
USW00013958,"AUSTIN CAMP MABRY, TX US",9/18/14,90,72
USW00013958,"AUSTIN CAMP MABRY, TX US",9/19/14,86,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/20/14,90,74
USW00013958,"AUSTIN CAMP MABRY, TX US",9/21/14,90,72
USW00013958,"AUSTIN CAMP MABRY, TX US",9/22/14,91,70
USW00013958,"AUSTIN CAMP MABRY, TX US",9/23/14,85,67
USW00013958,"AUSTIN CAMP MABRY, TX US",9/24/14,84,60
USW00013958,"AUSTIN CAMP MABRY, TX US",9/25/14,83,62
USW00013958,"AUSTIN CAMP MABRY, TX US",9/26/14,85,66
USW00013958,"AUSTIN CAMP MABRY, TX US",9/27/14,80,68
USW00013958,"AUSTIN CAMP MABRY, TX US",9/28/14,88,66
USW00013958,"AUSTIN CAMP MABRY, TX US",9/29/14,89,67
USW00013958,"AUSTIN CAMP MABRY, TX US",9/30/14,90,65
USW00013958,"AUSTIN CAMP MABRY, TX US",10/1/14,92,76
USW00013958,"AUSTIN CAMP MABRY, TX US",10/2/14,92,76
USW00013958,"AUSTIN CAMP MABRY, TX US",10/3/14,85,65
USW00013958,"AUSTIN CAMP MABRY, TX US",10/4/14,80,59
USW00013958,"AUSTIN CAMP MABRY, TX US",10/5/14,87,62
USW00013958,"AUSTIN CAMP MABRY, TX US",10/6/14,89,72
USW00013958,"AUSTIN CAMP MABRY, TX US",10/7/14,94,72
USW00013958,"AUSTIN CAMP MABRY, TX US",10/8/14,90,74
USW00013958,"AUSTIN CAMP MABRY, TX US",10/9/14,92,75
USW00013958,"AUSTIN CAMP MABRY, TX US",10/10/14,92,75
USW00013958,"AUSTIN CAMP MABRY, TX US",10/11/14,78,59
USW00013958,"AUSTIN CAMP MABRY, TX US",10/12/14,77,61
USW00013958,"AUSTIN CAMP MABRY, TX US",10/13/14,76,61
USW00013958,"AUSTIN CAMP MABRY, TX US",10/14/14,80,51
USW00013958,"AUSTIN CAMP MABRY, TX US",10/15/14,88,56
USW00013958,"AUSTIN CAMP MABRY, TX US",10/16/14,86,57
USW00013958,"AUSTIN CAMP MABRY, TX US",10/17/14,87,61
USW00013958,"AUSTIN CAMP MABRY, TX US",10/18/14,86,66
USW00013958,"AUSTIN CAMP MABRY, TX US",10/19/14,82,65
USW00013958,"AUSTIN CAMP MABRY, TX US",10/20/14,82,63
USW00013958,"AUSTIN CAMP MABRY, TX US",10/21/14,83,58
USW00013958,"AUSTIN CAMP MABRY, TX US",10/22/14,83,61
USW00013958,"AUSTIN CAMP MABRY, TX US",10/23/14,83,66
USW00013958,"AUSTIN CAMP MABRY, TX US",10/24/14,85,60
USW00013958,"AUSTIN CAMP MABRY, TX US",10/25/14,88,62
USW00013958,"AUSTIN CAMP MABRY, TX US",10/26/14,86,61
USW00013958,"AUSTIN CAMP MABRY, TX US",10/27/14,86,62
USW00013958,"AUSTIN CAMP MABRY, TX US",10/28/14,84,65
USW00013958,"AUSTIN CAMP MABRY, TX US",10/29/14,81,65
