iter	Passed	Remaining
529	9886	8767
530	9907	8750
531	9923	8729
532	9943	8712
533	9964	8695
534	9982	8676
535	9999	8656
536	10013	8633
537	10034	8616
538	10058	8603
539	10087	8593
540	10114	8581
541	10141	8569
542	10163	8553
543	10185	8538
544	10203	8518
545	10218	8496
546	10236	8477
547	10253	8457
548	10267	8434
549	10289	8418
550	10304	8397
551	10323	8378
552	10335	8354
553	10354	8335
554	10371	8315
555	10389	8297
556	10402	8273
557	10417	8251
558	10433	8230
559	10452	8212
560	10474	8196
561	10505	8187
562	10523	8168
563	10538	8146
564	10554	8125
565	10579	8111
566	10633	8120
567	10654	8103
568	10670	8082
569	10686	8061
570	10701	8040
571	10721	8022
572	10740	8003
573	10766	7990
574	10793	7978
575	10819	7964
576	10840	7946
577	10861	7929
578	10885	7914
579	10906	7897
580	10930	7882
581	10952	7866
582	10973	7849
583	10995	7832
584	11023	7820
585	11044	7802
586	11064	7784
587	11096	7774
588	11115	7756
589	11130	7734
590	11145	7713
591	11164	7694
592	11190	7680
593	11216	7666
594	11238	7650
595	11258	7631
596	11277	7613
597	11312	7605
598	11341	7592
599	11379	7586
600	11407	7573
601	11429	7556
602	11446	7535
603	11467	7518
604	11486	7499
605	11513	7485
606	11531	7466
607	11550	7446
608	11576	7432
609	11612	7424
610	11660	7423
611	11686	7409
612	11709	7392
613	11728	7373
614	11752	7357
615	11776	7341
616	11796	7322
617	11819	7305
618	11833	7283
619	11845	7260
620	11862	7239
621	11884	7222
622	11897	7199
623	11917	7180
624	11940	7164
625	11956	7143
626	11970	7121
627	11989	7101
628	12003	7079
629	12021	7060
630	12033	7036
631	12053	7018
632	12072	6999
633	12090	6979
634	12109	6960
635	12125	6940
636	12147	6922
637	12163	6901
638	12178	6879
639	12196	6860
640	12212	6839
641	12230	6820
642	12246	6799
643	12262	6778
644	12276	6757
645	12298	6739
646	12318	6721
647	12339	6702
648	12358	6683
649	12375	6663
650	12395	6644
651	12408	6622
652	12429	6604
653	12443	6583
654	12464	6565
655	12485	6547
656	12500	6526
657	12514	6504
658	12527	6482
659	12545	6462
660	12558	6440
661	12579	6422
662	12643	6426
663	12668	6410
664	12693	6394
665	12714	6376
666	12732	6356
667	12756	6339
668	12775	6320
669	12798	6303
670	12825	6288
671	12861	6277
672	12879	6257
673	12894	6236
674	12908	6215
675	12923	6194
676	12935	6171
677	12950	6150
678	12965	6129
679	12980	6108
680	12996	6088
681	13011	6067
682	13026	6046
683	13040	6024
684	13055	6003
685	13069	5982
686	13086	5962
687	13106	5943
688	13124	5924
689	13137	5902
690	13156	5883
691	13174	5863
692	13197	5846
693	13217	5827
694	13239	5810
695	13253	5788
696	13267	5767
697	13277	5744
698	13292	5723
699	13305	5702
700	13325	5683
701	13341	5663
702	13351	5640
703	13365	5619
704	13384	5600
705	13397	5579
706	13413	5559
707	13428	5538
708	13443	5517
709	13458	5497
710	13474	5477
711	13490	5456
712	13504	5436
713	13521	5416
714	13539	5396
715	13569	5382
716	13601	5368
717	13652	5362
718	13668	5341
719	13685	5322
720	13699	5301
721	13711	5279
722	13727	5259
723	13743	5239
724	13765	5221
725	13783	5202
726	13798	5181
727	13811	5160
728	13828	5140
729	13842	5119
730	13856	5098
731	13869	5077
732	13887	5058
733	13899	5037
734	13915	5017
735	13929	4996
736	13953	4979
737	13971	4959
738	13992	4941
739	14014	4924
740	14030	4904
741	14045	4883
742	14062	4864
743	14083	4845
744	14101	4826
745	14116	4806
746	14131	4786
747	14147	4766
748	14165	4747
749	14180	4726
750	14193	4705
751	14212	4687
752	14223	4665
753	14236	4644
754	14248	4623
755	14264	4603
756	14275	4582
757	14293	4563
758	14306	4542
759	14316	4521
760	14332	4501
761	14349	4481
762	14365	4462
763	14381	4442
764	14401	4424
765	14418	4404
766	14432	4384
767	14447	4364
768	14464	4345
769	14482	4325
770	14497	4306
771	14510	4285
772	14521	4264
773	14539	4245
774	14555	4225
775	14572	4206
776	14592	4187
777	14634	4175
778	14648	4155
779	14667	4136
780	14681	4116
781	14713	4101
782	14732	4082
783	14752	4064
784	14770	4045
785	14786	4025
786	14803	4006
787	14817	3986
788	14832	3966
789	14849	3947
790	14862	3926
791	14878	3907
792	14894	3887
793	14910	3868
794	14927	3849
795	14943	3829
796	14953	3808
797	14967	3788
798	14978	3767
799	14994	3748
800	15010	3729
801	15028	3710
802	15050	3692
803	15066	3672
804	15085	3654
805	15101	3634
806	15119	3615
807	15139	3597
808	15152	3577
809	15168	3558
810	15182	3538
811	15196	3518
812	15212	3499
813	15227	3479
814	15245	3460
815	15263	3441
816	15272	3420
817	15287	3401
818	15303	3382
819	15319	3362
820	15332	3342
821	15348	3323
822	15364	3304
823	15382	3285
824	15400	3266
825	15420	3248
826	15433	3228
827	15457	3211
828	15475	3192
829	15503	3175
830	15525	3157
831	15541	3138
832	15557	3118
833	15578	3100
834	15639	3090
835	15659	3071
836	15677	3053
837	15694	3033
838	15709	3014
839	15726	2995
840	15739	2975
841	15755	2956
842	15770	2937
843	15789	2918
844	15805	2899
845	15821	2880
846	15836	2860
847	15856	2842
848	15876	2823
849	15896	2805
850	15912	2786
851	15926	2766
852	15943	2747
853	15961	2728
854	15976	2709
855	15991	2690
856	16009	2671
857	16022	2651
858	16056	2635
859	16080	2617
860	16093	2598
861	16106	2578
862	16122	2559
863	16137	2540
864	16154	2521
865	16169	2502
866	16184	2482
867	16205	2464
868	16222	2445
869	16238	2426
870	16259	2408
871	16275	2389
872	16288	2369
873	16302	2350
874	16317	2331
875	16335	2312
876	16351	2293
877	16364	2273
878	16378	2254
879	16395	2235
880	16411	2216
881	16430	2198
882	16449	2179
883	16467	2160
884	16482	2141
885	16497	2122
886	16515	2104
887	16532	2085
888	16558	2067
889	16582	2049
890	16633	2034
891	16647	2015
892	16662	1996
893	16673	1976
894	16688	1957
895	16702	1938
896	16714	1919
897	16729	1900
898	16742	1880
899	16761	1862
900	16779	1843
901	16792	1824
902	16808	1805
903	16823	1786
904	16833	1767
905	16845	1747
906	16858	1728
907	16873	1709
908	16890	1690
909	16904	1671
910	16920	1653
911	16941	1634
912	16965	1616
913	16992	1598
914	17007	1579
915	17020	1560
916	17035	1541
917	17049	1522
918	17063	1504
919	17078	1485
920	17093	1466
921	17106	1447
922	17120	1428
923	17133	1409
924	17148	1390
925	17162	1371
926	17193	1353
927	17210	1335
928	17232	1317
929	17256	1298
930	17280	1280
931	17297	1262
932	17315	1243
933	17341	1225
934	17359	1206
935	17385	1188
936	17399	1169
937	17417	1151
938	17431	1132
939	17450	1113
940	17463	1094
941	17480	1076
942	17497	1057
943	17546	1040
944	17563	1022
945	17578	1003
946	17593	984
947	17609	965
948	17631	947
949	17651	929
950	17677	910
951	17696	892
952	17710	873
953	17726	854
954	17738	835
955	17753	817
956	17768	798
957	17779	779
958	17793	760
959	17809	742
960	17826	723
961	17839	704
962	17855	686
963	17869	667
964	17883	648
965	17897	629
966	17914	611
967	17924	592
968	17946	574
969	17965	555
970	17986	537
971	18007	518
972	18026	500
973	18043	481
974	18061	463
975	18077	444
976	18091	425
977	18108	407
978	18120	388
979	18137	370
980	18153	351
981	18165	332
982	18176	314
983	18193	295
984	18216	277
985	18229	258
986	18244	240
987	18260	221
988	18274	203
989	18293	184
990	18322	166
991	18347	147
992	18367	129
993	18393	111
994	18413	92
995	18434	74
996	18455	55
997	18473	37
998	18493	18
999	18546	0
