Date,ADM,CL,GIS,SJM,WOOF
2006-09-11,38.33000183105469,31.024999618530273,26.485000610351562,48.2400016784668,
2006-09-12,37.16999816894531,31.149999618530273,26.405000686645508,48.56999969482422,
2006-09-13,37.86000061035156,30.6299991607666,26.2549991607666,48.68000030517578,
2006-09-14,38.560001373291016,30.889999389648438,26.079999923706055,48.56999969482422,
2006-09-15,38.130001068115234,31.06999969482422,26.479999542236328,48.41999816894531,
2006-09-18,38.59000015258789,30.959999084472656,26.350000381469727,47.439998626708984,
2006-09-19,38.47999954223633,30.920000076293945,26.344999313354492,47.91999816894531,
2006-09-20,38.709999084472656,30.924999237060547,26.510000228881836,47.9900016784668,
2006-09-21,39.20000076293945,30.875,27.375,47.9900016784668,
2006-09-22,38.47999954223633,30.799999237060547,27.6200008392334,48.06999969482422,
2006-09-25,37.619998931884766,31.104999542236328,27.540000915527344,48.400001525878906,
2006-09-26,38.7400016784668,31.18000030517578,27.815000534057617,48.54999923706055,
2006-09-27,37.75,31.020000457763672,28.139999389648438,48.47999954223633,
2006-09-28,37.65999984741211,31.28499984741211,28.389999389648438,48.369998931884766,
2006-09-29,37.880001068115234,31.049999237060547,28.299999237060547,47.95000076293945,
2006-10-02,38.04999923706055,31.204999923706055,28.209999084472656,47.959999084472656,
2006-10-03,37.0099983215332,31.030000686645508,27.8700008392334,47.91999816894531,
2006-10-04,37.04999923706055,31.200000762939453,28.045000076293945,48.63999938964844,
2006-10-05,37.400001525878906,31.44499969482422,28.014999389648438,48.93000030517578,
2006-10-06,37.0,31.325000762939453,27.774999618530273,48.86000061035156,
2006-10-09,38.5,31.309999465942383,27.864999771118164,49.099998474121094,
2006-10-10,37.119998931884766,31.125,27.8799991607666,48.599998474121094,
2006-10-11,36.65999984741211,31.014999389648438,27.704999923706055,48.41999816894531,
2006-10-12,36.720001220703125,30.739999771118164,27.6299991607666,48.400001525878906,
2006-10-13,36.93000030517578,30.399999618530273,27.524999618530273,48.189998626708984,
2006-10-16,38.060001373291016,30.045000076293945,27.65999984741211,48.41999816894531,
2006-10-17,37.27000045776367,29.895000457763672,27.90999984741211,48.45000076293945,
2006-10-18,37.209999084472656,30.209999084472656,28.0049991607666,48.93000030517578,
2006-10-19,37.900001525878906,30.114999771118164,27.94499969482422,48.7400016784668,
2006-10-20,37.5,30.3700008392334,27.895000457763672,48.689998626708984,
2006-10-23,37.20000076293945,30.155000686645508,28.21500015258789,48.900001525878906,
2006-10-24,37.970001220703125,30.235000610351562,28.125,48.79999923706055,
2006-10-25,38.79999923706055,31.084999084472656,28.229999542236328,48.650001525878906,
2006-10-26,39.869998931884766,31.389999389648438,28.209999084472656,48.95000076293945,
2006-10-27,39.369998931884766,31.655000686645508,28.325000762939453,48.369998931884766,
2006-10-30,38.540000915527344,31.899999618530273,28.200000762939453,48.68000030517578,
2006-10-31,38.5,31.985000610351562,28.40999984741211,49.0,
2006-11-01,36.61000061035156,32.005001068115234,28.325000762939453,48.63999938964844,
2006-11-02,35.65999984741211,31.780000686645508,27.989999771118164,48.9900016784668,
2006-11-03,34.22999954223633,31.834999084472656,27.950000762939453,48.66999816894531,
2006-11-06,34.220001220703125,32.029998779296875,28.049999237060547,49.099998474121094,
2006-11-07,33.529998779296875,32.5,28.014999389648438,49.2400016784668,
2006-11-08,35.72999954223633,32.5,28.110000610351562,49.790000915527344,
2006-11-09,35.7599983215332,32.525001525878906,28.1299991607666,49.470001220703125,
2006-11-10,35.459999084472656,32.619998931884766,27.68000030517578,49.54999923706055,
2006-11-13,35.060001373291016,32.435001373291016,27.790000915527344,49.720001220703125,
2006-11-14,35.970001220703125,32.3650016784668,28.03499984741211,49.75,
2006-11-15,35.650001525878906,32.15999984741211,27.954999923706055,49.939998626708984,
2006-11-16,35.41999816894531,32.82500076293945,27.885000228881836,47.29999923706055,
2006-11-17,34.36000061035156,33.005001068115234,28.2549991607666,46.79999923706055,
2006-11-20,33.5,32.9900016784668,28.434999465942383,47.95000076293945,
2006-11-21,33.709999084472656,33.415000915527344,28.489999771118164,46.93000030517578,
2006-11-22,34.06999969482422,33.369998931884766,28.389999389648438,47.33000183105469,
2006-11-24,33.529998779296875,32.98500061035156,28.325000762939453,47.459999084472656,
2006-11-27,32.9900016784668,32.505001068115234,27.979999542236328,46.84000015258789,
2006-11-28,32.70000076293945,32.540000915527344,28.040000915527344,47.869998931884766,
2006-11-29,34.470001220703125,32.56999969482422,28.0,48.119998931884766,
2006-11-30,35.099998474121094,32.525001525878906,27.975000381469727,48.08000183105469,
2006-12-01,34.83000183105469,32.68000030517578,28.0,48.290000915527344,
2006-12-04,34.849998474121094,33.119998931884766,28.25,48.79999923706055,
2006-12-05,34.58000183105469,32.790000915527344,28.610000610351562,48.72999954223633,
2006-12-06,34.29999923706055,32.93000030517578,28.579999923706055,48.36000061035156,
2006-12-07,33.7599983215332,32.814998626708984,28.43000030517578,48.2400016784668,
2006-12-08,34.06999969482422,32.79999923706055,28.65999984741211,48.209999084472656,
2006-12-11,33.689998626708984,32.94499969482422,28.579999923706055,48.099998474121094,
2006-12-12,33.470001220703125,32.845001220703125,28.684999465942383,48.709999084472656,
2006-12-13,32.7599983215332,32.779998779296875,28.84000015258789,48.209999084472656,
2006-12-14,32.619998931884766,32.849998474121094,28.764999389648438,48.709999084472656,
2006-12-15,32.720001220703125,32.665000915527344,28.825000762939453,48.58000183105469,
2006-12-18,32.060001373291016,32.595001220703125,29.024999618530273,48.040000915527344,
2006-12-19,32.779998779296875,32.54499816894531,29.139999389648438,48.70000076293945,
2006-12-20,31.940000534057617,32.584999084472656,28.9950008392334,48.45000076293945,
2006-12-21,31.510000228881836,32.345001220703125,29.475000381469727,48.0,
2006-12-22,31.479999542236328,32.29499816894531,29.270000457763672,48.0,
2006-12-26,31.940000534057617,32.5,29.28499984741211,48.68000030517578,
2006-12-27,32.20000076293945,32.52000045776367,29.045000076293945,48.77000045776367,
2006-12-28,32.27000045776367,32.85499954223633,28.975000381469727,48.88999938964844,
2006-12-29,31.959999084472656,32.619998931884766,28.799999237060547,48.470001220703125,
2007-01-03,32.060001373291016,32.84000015258789,28.71500015258789,49.29999923706055,
2007-01-04,31.8799991607666,32.880001068115234,28.69499969482422,48.56999969482422,
2007-01-05,31.829999923706055,32.72999954223633,28.485000610351562,48.29999923706055,
2007-01-08,31.989999771118164,32.85499954223633,28.614999771118164,47.86000061035156,
2007-01-09,31.209999084472656,32.84000015258789,28.280000686645508,47.900001525878906,
2007-01-10,30.940000534057617,33.02000045776367,28.3799991607666,47.529998779296875,
2007-01-11,31.68000030517578,33.150001525878906,28.655000686645508,48.18000030517578,
2007-01-12,30.959999084472656,33.41999816894531,28.450000762939453,47.689998626708984,
2007-01-16,31.020000457763672,33.43000030517578,28.290000915527344,47.400001525878906,
2007-01-17,31.18000030517578,33.275001525878906,28.299999237060547,47.4900016784668,
2007-01-18,30.700000762939453,33.2400016784668,28.2549991607666,47.16999816894531,
2007-01-19,31.420000076293945,33.42499923706055,28.325000762939453,47.25,
2007-01-22,31.81999969482422,33.2599983215332,28.395000457763672,46.95000076293945,
2007-01-23,32.630001068115234,33.15999984741211,28.30500030517578,47.400001525878906,
2007-01-24,32.09000015258789,33.244998931884766,28.264999389648438,47.70000076293945,
2007-01-25,31.81999969482422,33.0,28.389999389648438,47.66999816894531,
2007-01-26,31.530000686645508,33.09000015258789,28.274999618530273,46.86000061035156,
2007-01-29,31.260000228881836,33.35499954223633,28.385000228881836,47.63999938964844,
2007-01-30,31.479999542236328,33.709999084472656,28.635000228881836,47.41999816894531,
2007-01-31,32.0,34.150001525878906,28.6200008392334,47.4900016784668,
2007-02-01,35.470001220703125,34.05500030517578,28.725000381469727,47.84000015258789,
2007-02-02,35.27000045776367,33.869998931884766,28.655000686645508,48.119998931884766,
2007-02-05,34.66999816894531,33.744998931884766,28.579999923706055,48.04999923706055,
2007-02-06,34.040000915527344,33.494998931884766,28.600000381469727,48.25,
2007-02-07,34.279998779296875,33.5,28.3700008392334,48.16999816894531,
2007-02-08,33.869998931884766,33.51499938964844,28.389999389648438,48.0099983215332,
2007-02-09,33.36000061035156,33.459999084472656,28.514999389648438,47.97999954223633,
2007-02-12,33.59000015258789,33.45500183105469,28.46500015258789,48.119998931884766,
2007-02-13,34.95000076293945,33.779998779296875,28.6200008392334,48.59000015258789,
2007-02-14,34.95000076293945,33.95000076293945,28.65999984741211,48.75,
2007-02-15,35.75,33.95500183105469,28.7549991607666,48.33000183105469,
2007-02-16,35.880001068115234,34.380001068115234,29.045000076293945,49.40999984741211,
2007-02-20,35.75,34.435001373291016,28.959999084472656,51.349998474121094,
2007-02-21,35.400001525878906,34.25,28.75,50.31999969482422,
2007-02-22,35.22999954223633,34.18000030517578,28.864999771118164,50.63999938964844,
2007-02-23,35.20000076293945,34.165000915527344,28.59000015258789,50.560001373291016,
2007-02-26,35.130001068115234,34.23500061035156,28.899999618530273,50.70000076293945,
2007-02-27,33.869998931884766,33.66999816894531,28.315000534057617,49.709999084472656,
2007-02-28,34.349998474121094,33.70500183105469,28.15999984741211,49.540000915527344,
2007-03-01,34.43000030517578,33.46500015258789,28.059999465942383,50.72999954223633,
2007-03-02,33.75,33.32500076293945,27.75,50.150001525878906,
2007-03-05,32.939998626708984,33.29999923706055,27.920000076293945,49.189998626708984,
2007-03-06,32.959999084472656,33.29499816894531,27.96500015258789,49.310001373291016,
2007-03-07,34.0,32.935001373291016,27.450000762939453,49.209999084472656,
2007-03-08,34.810001373291016,33.1150016784668,27.579999923706055,49.720001220703125,
2007-03-09,34.20000076293945,33.314998626708984,27.600000381469727,49.65999984741211,
2007-03-12,34.220001220703125,33.29999923706055,28.05500030517578,50.220001220703125,
2007-03-13,33.47999954223633,32.935001373291016,27.520000457763672,49.599998474121094,
2007-03-14,33.63999938964844,32.665000915527344,27.65999984741211,49.630001068115234,
2007-03-15,33.70000076293945,32.630001068115234,28.094999313354492,49.95000076293945,
2007-03-16,33.5099983215332,32.54999923706055,28.040000915527344,49.849998474121094,
2007-03-19,34.22999954223633,32.689998626708984,28.235000610351562,50.0,
2007-03-20,35.22999954223633,32.904998779296875,28.684999465942383,50.849998474121094,
2007-03-21,35.880001068115234,33.404998779296875,28.940000534057617,51.650001525878906,
2007-03-22,35.689998626708984,33.525001525878906,29.15999984741211,51.689998626708984,
2007-03-23,35.630001068115234,33.560001373291016,29.094999313354492,51.66999816894531,
2007-03-26,35.900001525878906,33.470001220703125,28.93000030517578,51.959999084472656,
2007-03-27,35.93000030517578,33.23500061035156,28.68000030517578,51.380001068115234,
2007-03-28,36.84000015258789,33.439998626708984,28.809999465942383,53.439998626708984,
2007-03-29,36.7599983215332,33.41999816894531,28.959999084472656,53.560001373291016,
2007-03-30,36.70000076293945,33.39500045776367,29.110000610351562,53.31999969482422,
2007-04-02,36.90999984741211,33.029998779296875,28.975000381469727,54.220001220703125,
2007-04-03,37.220001220703125,33.0099983215332,29.21500015258789,55.0099983215332,
2007-04-04,36.81999969482422,33.09000015258789,29.485000610351562,54.619998931884766,
2007-04-05,37.02000045776367,33.314998626708984,29.375,54.84000015258789,
2007-04-09,37.7400016784668,33.35499954223633,29.274999618530273,54.63999938964844,
2007-04-10,38.02000045776367,32.98500061035156,29.43000030517578,55.09000015258789,
2007-04-11,37.40999984741211,32.94499969482422,29.344999313354492,55.38999938964844,
2007-04-12,37.5099983215332,33.16999816894531,29.25,56.060001373291016,
2007-04-13,38.0099983215332,33.20500183105469,29.239999771118164,56.880001068115234,
2007-04-16,38.04999923706055,33.099998474121094,29.299999237060547,56.45000076293945,
2007-04-17,37.869998931884766,33.334999084472656,29.594999313354492,56.189998626708984,
2007-04-18,37.4900016784668,33.369998931884766,29.450000762939453,56.09000015258789,
2007-04-19,37.310001373291016,33.5,29.485000610351562,55.560001373291016,
2007-04-20,38.54999923706055,33.64500045776367,29.559999465942383,56.52000045776367,
2007-04-23,38.959999084472656,33.529998779296875,29.780000686645508,56.54999923706055,
2007-04-24,39.310001373291016,33.959999084472656,29.7549991607666,56.290000915527344,
2007-04-25,39.52000045776367,33.720001220703125,29.950000762939453,56.38999938964844,
2007-04-26,39.029998779296875,33.279998779296875,30.0049991607666,56.290000915527344,
2007-04-27,39.0099983215332,33.52000045776367,30.040000915527344,56.099998474121094,
2007-04-30,38.70000076293945,33.869998931884766,29.950000762939453,55.81999969482422,
2007-05-01,36.599998474121094,34.04999923706055,30.049999237060547,56.529998779296875,
2007-05-02,36.619998931884766,34.0,29.934999465942383,56.79999923706055,
2007-05-03,36.13999938964844,33.72999954223633,29.709999084472656,56.86000061035156,
2007-05-04,36.060001373291016,34.07500076293945,29.729999542236328,57.95000076293945,
2007-05-07,36.209999084472656,33.709999084472656,29.860000610351562,58.27000045776367,
2007-05-08,35.369998931884766,33.75,29.864999771118164,58.25,
2007-05-09,35.7400016784668,33.91999816894531,29.90999984741211,57.88999938964844,
2007-05-10,35.5,33.560001373291016,29.860000610351562,56.72999954223633,
2007-05-11,35.869998931884766,33.47999954223633,29.829999923706055,56.7400016784668,
2007-05-14,35.7400016784668,33.10499954223633,29.975000381469727,57.2400016784668,
2007-05-15,36.099998474121094,33.16999816894531,30.174999237060547,57.060001373291016,
2007-05-16,36.689998626708984,33.7599983215332,30.3700008392334,57.91999816894531,
2007-05-17,36.63999938964844,33.70500183105469,30.149999618530273,58.75,
2007-05-18,36.900001525878906,33.650001525878906,30.485000610351562,58.9900016784668,
2007-05-21,36.79999923706055,33.51499938964844,30.424999237060547,58.060001373291016,
2007-05-22,36.47999954223633,33.474998474121094,30.450000762939453,58.290000915527344,
2007-05-23,35.939998626708984,33.415000915527344,30.079999923706055,57.79999923706055,
2007-05-24,35.06999969482422,33.220001220703125,30.084999084472656,56.9900016784668,
2007-05-25,35.31999969482422,33.28499984741211,30.075000762939453,57.470001220703125,
2007-05-29,35.209999084472656,33.415000915527344,30.260000228881836,57.959999084472656,
2007-05-30,35.61000061035156,33.459999084472656,30.18000030517578,58.25,
2007-05-31,35.040000915527344,33.47999954223633,30.6200008392334,57.70000076293945,
2007-06-01,34.59000015258789,33.70500183105469,30.670000076293945,58.95000076293945,
2007-06-04,34.470001220703125,33.6349983215332,30.735000610351562,59.150001525878906,
2007-06-05,34.4900016784668,33.45000076293945,29.700000762939453,58.45000076293945,
2007-06-06,34.099998474121094,33.20500183105469,29.725000381469727,58.150001525878906,
2007-06-07,33.70000076293945,33.10499954223633,29.395000457763672,56.79999923706055,
2007-06-08,34.540000915527344,33.345001220703125,29.600000381469727,57.20000076293945,
2007-06-11,34.380001068115234,33.61000061035156,29.764999389648438,58.09000015258789,
2007-06-12,34.279998779296875,33.744998931884766,29.56999969482422,57.45000076293945,
2007-06-13,34.54999923706055,33.72999954223633,29.770000457763672,57.900001525878906,
2007-06-14,34.470001220703125,33.42499923706055,29.674999237060547,58.04999923706055,
2007-06-15,34.56999969482422,33.314998626708984,29.799999237060547,57.810001373291016,
2007-06-18,34.75,33.189998626708984,29.959999084472656,57.209999084472656,
2007-06-19,34.130001068115234,32.86000061035156,29.924999237060547,57.25,
2007-06-20,33.47999954223633,33.20000076293945,29.530000686645508,56.79999923706055,
2007-06-21,33.83000183105469,33.13999938964844,29.549999237060547,60.689998626708984,
2007-06-22,33.47999954223633,32.6349983215332,29.229999542236328,61.900001525878906,
2007-06-25,33.040000915527344,32.70500183105469,29.395000457763672,61.349998474121094,
2007-06-26,32.7599983215332,32.32500076293945,29.645000457763672,61.43000030517578,
2007-06-27,32.27000045776367,32.220001220703125,29.725000381469727,63.0,
2007-06-28,32.349998474121094,32.68000030517578,29.135000228881836,62.959999084472656,
2007-06-29,33.09000015258789,32.42499923706055,29.209999084472656,63.65999984741211,
2007-07-02,34.209999084472656,32.57500076293945,29.450000762939453,63.599998474121094,
2007-07-03,34.2599983215332,32.790000915527344,29.43000030517578,63.630001068115234,
2007-07-05,34.220001220703125,33.025001525878906,29.309999465942383,63.25,
2007-07-06,35.13999938964844,33.005001068115234,28.985000610351562,63.33000183105469,
2007-07-09,36.150001525878906,33.10499954223633,29.145000457763672,62.59000015258789,
2007-07-10,35.790000915527344,32.8849983215332,28.959999084472656,62.06999969482422,
2007-07-11,35.93000030517578,33.44499969482422,28.975000381469727,62.939998626708984,
2007-07-12,36.349998474121094,34.16999816894531,29.524999618530273,63.349998474121094,
2007-07-13,36.599998474121094,34.224998474121094,29.594999313354492,63.4900016784668,
2007-07-16,36.47999954223633,34.095001220703125,29.34000015258789,60.560001373291016,
2007-07-17,36.060001373291016,34.03499984741211,29.170000076293945,60.06999969482422,
2007-07-18,36.0099983215332,33.875,29.354999542236328,58.810001373291016,
2007-07-19,36.41999816894531,34.25,29.420000076293945,59.54999923706055,
2007-07-20,36.060001373291016,33.84000015258789,29.235000610351562,57.93000030517578,
2007-07-23,36.72999954223633,34.34000015258789,29.1299991607666,58.56999969482422,
2007-07-24,36.13999938964844,34.125,28.575000762939453,57.790000915527344,
2007-07-25,35.9900016784668,34.83000183105469,28.420000076293945,57.75,
2007-07-26,34.70000076293945,34.39500045776367,27.80500030517578,57.959999084472656,
2007-07-27,34.04999923706055,34.224998474121094,27.790000915527344,56.220001220703125,
2007-07-30,34.16999816894531,33.70000076293945,28.1200008392334,57.0099983215332,
2007-07-31,33.599998474121094,33.0,27.809999465942383,55.810001373291016,
2007-08-01,34.02000045776367,33.64500045776367,28.049999237060547,56.22999954223633,
2007-08-02,34.369998931884766,33.625,28.045000076293945,57.18000030517578,
2007-08-03,33.459999084472656,33.099998474121094,27.78499984741211,55.97999954223633,
2007-08-06,34.52000045776367,33.92499923706055,28.719999313354492,57.43000030517578,
2007-08-07,34.66999816894531,34.404998779296875,28.69499969482422,57.43000030517578,
2007-08-08,35.189998626708984,34.18000030517578,28.459999084472656,55.689998626708984,
2007-08-09,35.18000030517578,33.25,27.420000076293945,52.619998931884766,
2007-08-10,34.43000030517578,33.474998474121094,27.670000076293945,56.709999084472656,
2007-08-13,33.880001068115234,33.150001525878906,27.709999084472656,56.43000030517578,
2007-08-14,33.150001525878906,32.724998474121094,28.0,55.65999984741211,
2007-08-15,32.91999816894531,32.45500183105469,27.739999771118164,54.599998474121094,
2007-08-16,32.25,32.720001220703125,27.764999389648438,55.599998474121094,
2007-08-17,32.650001525878906,33.685001373291016,27.895000457763672,56.68000030517578,
2007-08-20,32.45000076293945,33.29999923706055,27.760000228881836,55.59000015258789,
2007-08-21,32.349998474121094,33.189998626708984,27.889999389648438,55.45000076293945,
2007-08-22,32.470001220703125,33.39500045776367,28.3700008392334,56.06999969482422,
2007-08-23,32.86000061035156,33.34000015258789,28.399999618530273,55.09000015258789,
2007-08-24,33.08000183105469,33.72999954223633,28.655000686645508,56.06999969482422,
2007-08-27,32.72999954223633,33.1150016784668,28.670000076293945,54.95000076293945,
2007-08-28,32.09000015258789,32.66999816894531,28.079999923706055,53.61000061035156,
2007-08-29,32.90999984741211,33.2400016784668,28.270000457763672,53.7400016784668,
2007-08-30,33.59000015258789,32.96500015258789,27.950000762939453,54.209999084472656,
2007-08-31,33.70000076293945,33.15999984741211,27.940000534057617,55.0099983215332,
2007-09-04,33.79999923706055,32.94499969482422,28.354999542236328,54.77000045776367,
2007-09-05,33.040000915527344,32.685001373291016,28.125,54.45000076293945,
2007-09-06,33.150001525878906,33.0,28.84000015258789,54.86000061035156,
2007-09-07,32.709999084472656,32.71500015258789,28.9950008392334,54.90999984741211,
2007-09-10,32.540000915527344,33.345001220703125,28.975000381469727,55.220001220703125,
2007-09-11,32.70000076293945,33.654998779296875,28.739999771118164,55.0,
2007-09-12,32.630001068115234,34.07500076293945,29.545000076293945,54.290000915527344,
2007-09-13,32.83000183105469,33.79999923706055,29.135000228881836,53.779998779296875,
2007-09-14,32.36000061035156,34.01499938964844,28.834999084472656,53.619998931884766,
2007-09-17,32.22999954223633,34.119998931884766,28.899999618530273,53.849998474121094,
2007-09-18,32.45000076293945,34.55500030517578,29.334999084472656,54.720001220703125,
2007-09-19,33.04999923706055,34.94499969482422,29.424999237060547,54.5,
2007-09-20,32.66999816894531,34.95000076293945,29.475000381469727,54.25,
2007-09-21,33.119998931884766,34.92499923706055,29.2450008392334,54.43000030517578,
2007-09-24,32.70000076293945,34.834999084472656,28.940000534057617,53.70000076293945,
2007-09-25,32.79999923706055,35.349998474121094,28.850000381469727,53.400001525878906,
2007-09-26,33.36000061035156,35.810001373291016,29.200000762939453,53.650001525878906,
2007-09-27,33.650001525878906,35.790000915527344,29.135000228881836,53.900001525878906,
2007-09-28,33.08000183105469,35.65999984741211,29.0049991607666,53.41999816894531,
2007-10-01,33.16999816894531,35.779998779296875,29.114999771118164,53.7400016784668,
2007-10-02,33.2400016784668,36.154998779296875,29.030000686645508,54.61000061035156,
2007-10-03,32.70000076293945,35.689998626708984,28.899999618530273,54.16999816894531,
2007-10-04,32.83000183105469,35.86000061035156,28.75,54.060001373291016,
2007-10-05,33.11000061035156,36.064998626708984,28.760000228881836,54.34000015258789,
2007-10-08,32.869998931884766,36.0,28.68000030517578,54.380001068115234,
2007-10-09,33.529998779296875,36.43000030517578,29.18000030517578,54.54999923706055,
2007-10-10,33.93000030517578,36.3849983215332,29.170000076293945,53.709999084472656,
2007-10-11,34.900001525878906,36.79999923706055,28.940000534057617,53.150001525878906,
2007-10-12,35.47999954223633,37.16999816894531,29.235000610351562,53.369998931884766,
2007-10-15,34.90999984741211,36.83000183105469,29.235000610351562,52.970001220703125,
2007-10-16,34.849998474121094,36.64500045776367,29.145000457763672,53.13999938964844,
2007-10-17,35.349998474121094,36.42499923706055,28.889999389648438,52.540000915527344,
2007-10-18,35.5,36.43000030517578,28.8700008392334,52.470001220703125,
2007-10-19,34.900001525878906,35.91999816894531,28.375,52.0,
2007-10-22,34.959999084472656,36.39500045776367,28.149999618530273,51.27000045776367,
2007-10-23,35.0099983215332,36.60499954223633,28.065000534057617,51.65999984741211,
2007-10-24,34.31999969482422,36.8650016784668,28.03499984741211,51.83000183105469,
2007-10-25,34.709999084472656,36.845001220703125,28.485000610351562,52.279998779296875,
2007-10-26,35.060001373291016,36.974998474121094,28.860000610351562,53.2400016784668,
2007-10-29,35.65999984741211,37.130001068115234,28.610000610351562,52.77000045776367,
2007-10-30,35.380001068115234,37.630001068115234,28.565000534057617,53.13999938964844,
2007-10-31,35.779998779296875,38.1349983215332,28.864999771118164,53.43000030517578,
2007-11-01,35.0,37.2599983215332,28.290000915527344,51.47999954223633,
2007-11-02,34.84000015258789,37.36000061035156,28.454999923706055,50.7400016784668,
2007-11-05,34.52000045776367,37.685001373291016,28.625,50.5,
2007-11-06,36.88999938964844,37.7599983215332,28.68000030517578,50.65999984741211,
2007-11-07,36.470001220703125,37.65999984741211,28.440000534057617,51.040000915527344,
2007-11-08,37.2599983215332,38.0099983215332,28.834999084472656,51.939998626708984,
2007-11-09,36.93000030517578,38.255001068115234,28.479999542236328,52.20000076293945,
2007-11-12,36.099998474121094,38.38999938964844,28.299999237060547,52.88999938964844,
2007-11-13,37.369998931884766,38.75,28.80500030517578,52.91999816894531,
2007-11-14,37.75,39.060001373291016,29.010000228881836,52.68000030517578,
2007-11-15,37.029998779296875,38.95000076293945,28.489999771118164,52.189998626708984,
2007-11-16,37.88999938964844,39.400001525878906,28.71500015258789,52.4900016784668,
2007-11-19,36.38999938964844,38.744998931884766,27.975000381469727,50.20000076293945,
2007-11-20,36.40999984741211,39.435001373291016,28.200000762939453,50.810001373291016,
2007-11-21,35.130001068115234,39.01499938964844,28.165000915527344,50.459999084472656,
2007-11-23,35.59000015258789,39.5,28.549999237060547,50.61000061035156,
2007-11-26,35.43000030517578,39.11000061035156,28.665000915527344,50.06999969482422,
2007-11-27,35.70000076293945,39.57500076293945,29.020000457763672,49.529998779296875,
2007-11-28,35.970001220703125,39.869998931884766,29.84000015258789,50.41999816894531,
2007-11-29,36.15999984741211,40.07500076293945,29.975000381469727,49.380001068115234,
2007-11-30,36.349998474121094,40.040000915527344,30.075000762939453,49.130001068115234,
2007-12-03,36.099998474121094,40.025001525878906,29.985000610351562,48.939998626708984,
2007-12-04,37.029998779296875,39.52000045776367,29.950000762939453,49.58000183105469,
2007-12-05,36.83000183105469,39.61000061035156,30.209999084472656,50.380001068115234,
2007-12-06,37.880001068115234,39.7400016784668,30.549999237060547,51.310001373291016,
2007-12-07,38.54999923706055,39.904998779296875,30.260000228881836,52.099998474121094,
2007-12-10,38.61000061035156,39.43000030517578,30.450000762939453,51.349998474121094,
2007-12-11,37.27000045776367,39.525001525878906,29.739999771118164,50.11000061035156,
2007-12-12,38.72999954223633,39.900001525878906,29.625,49.56999969482422,
2007-12-13,38.290000915527344,40.19499969482422,29.969999313354492,50.720001220703125,
2007-12-14,39.06999969482422,40.31999969482422,29.5,50.08000183105469,
2007-12-17,39.75,39.529998779296875,29.334999084472656,49.380001068115234,
2007-12-18,40.18000030517578,38.900001525878906,29.53499984741211,50.09000015258789,
2007-12-19,41.380001068115234,38.97999954223633,28.9950008392334,50.209999084472656,
2007-12-20,43.290000915527344,39.185001373291016,28.84000015258789,50.529998779296875,
2007-12-21,44.27000045776367,39.3650016784668,29.030000686645508,50.70000076293945,
2007-12-24,44.9900016784668,39.22999954223633,28.979999542236328,51.33000183105469,
2007-12-26,45.75,39.494998931884766,29.049999237060547,51.13999938964844,
2007-12-27,46.040000915527344,39.255001068115234,28.594999313354492,50.900001525878906,
2007-12-28,47.09000015258789,39.369998931884766,28.7549991607666,51.290000915527344,
2007-12-31,46.43000030517578,38.97999954223633,28.5,51.439998626708984,
2008-01-02,45.2599983215332,38.66999816894531,28.270000457763672,50.97999954223633,
2008-01-03,45.72999954223633,38.94499969482422,28.145000457763672,49.720001220703125,
2008-01-04,45.849998474121094,39.38999938964844,27.850000381469727,49.09000015258789,
2008-01-07,45.86000061035156,39.98500061035156,28.415000915527344,49.2400016784668,
2008-01-08,45.02000045776367,39.9900016784668,28.510000228881836,49.27000045776367,
2008-01-09,45.189998626708984,40.4900016784668,28.559999465942383,48.630001068115234,
2008-01-10,44.58000183105469,40.45000076293945,28.670000076293945,49.15999984741211,
2008-01-11,43.63999938964844,39.70500183105469,28.075000762939453,48.06999969482422,
2008-01-14,45.13999938964844,39.685001373291016,28.270000457763672,47.189998626708984,
2008-01-15,45.0,39.31999969482422,27.575000762939453,46.0,
2008-01-16,42.369998931884766,39.35499954223633,27.290000915527344,46.220001220703125,
2008-01-17,41.15999984741211,38.64500045776367,27.184999465942383,46.060001373291016,
2008-01-18,40.900001525878906,38.5,27.045000076293945,45.040000915527344,
2008-01-22,40.189998626708984,37.474998474121094,26.43000030517578,44.65999984741211,
2008-01-23,40.849998474121094,37.689998626708984,26.55500030517578,45.61000061035156,
2008-01-24,42.27000045776367,37.22999954223633,26.649999618530273,45.5,
2008-01-25,42.11000061035156,36.875,26.469999313354492,45.040000915527344,
2008-01-28,43.29999923706055,37.15999984741211,27.094999313354492,46.18000030517578,
2008-01-29,42.939998626708984,37.02000045776367,27.350000381469727,46.68000030517578,
2008-01-30,42.9900016784668,36.75,26.954999923706055,46.189998626708984,
2008-01-31,43.97999954223633,38.25,27.260000228881836,46.779998779296875,
2008-02-01,45.5,37.709999084472656,27.895000457763672,48.54999923706055,
2008-02-04,44.20000076293945,37.34000015258789,27.780000686645508,48.060001373291016,
2008-02-05,42.029998779296875,37.435001373291016,27.229999542236328,48.08000183105469,
2008-02-06,41.2599983215332,37.22999954223633,27.21500015258789,47.150001525878906,
2008-02-07,41.310001373291016,37.810001373291016,27.415000915527344,48.16999816894531,
2008-02-08,41.40999984741211,37.15999984741211,26.920000076293945,47.540000915527344,
2008-02-11,42.95000076293945,37.80500030517578,27.454999923706055,48.33000183105469,
