iter	Passed	Remaining
883	9183	1205
884	9194	1194
885	9206	1184
886	9215	1173
887	9224	1163
888	9235	1153
889	9242	1142
890	9249	1131
891	9257	1120
892	9266	1110
893	9273	1099
894	9281	1088
895	9291	1078
896	9304	1068
897	9311	1057
898	9330	1048
899	9336	1037
900	9357	1028
901	9368	1017
902	9396	1009
903	9407	999
904	9419	988
905	9435	978
906	9445	968
907	9453	957
908	9466	947
909	9477	937
910	9484	926
911	9490	915
912	9499	905
913	9507	894
914	9586	890
915	9596	880
916	9652	873
917	9669	863
918	9681	853
919	9690	842
920	9697	831
921	9705	821
922	9711	810
923	9719	799
924	9727	788
925	9735	777
926	9741	767
927	9750	756
928	9756	745
929	9764	734
930	9775	724
931	9783	713
932	9791	703
933	9800	692
934	9806	681
935	9814	671
936	9822	660
937	9831	649
938	9841	639
939	9848	628
940	9853	617
941	9863	607
942	9872	596
943	9885	586
944	9894	575
945	9902	565
946	9910	554
947	9921	544
948	9929	533
949	9939	523
950	9945	512
951	9953	501
952	9960	491
953	9969	480
954	9978	470
955	9986	459
956	9995	449
957	10003	438
958	10010	427
959	10022	417
960	10032	407
961	10040	396
962	10047	386
963	10054	375
964	10062	364
965	10070	354
966	10077	343
967	10085	333
968	10094	322
969	10103	312
970	10111	301
971	10120	291
972	10127	281
973	10136	270
974	10147	260
975	10153	249
976	10164	239
977	10171	228
978	10177	218
979	10188	207
980	10195	197
981	10201	186
982	10209	176
983	10217	166
984	10225	155
985	10231	145
986	10240	134
987	10251	124
988	10259	114
989	10269	103
990	10277	93
991	10284	82
992	10295	72
993	10304	62
994	10312	51
995	10320	41
996	10331	31
997	10338	20
998	10346	10
999	10355	0
